Sumatoria PSD,Mediana PSD,Varianza,Estado del ciclo
-7.025131812584843,-8.762570687047054,-5.66725703085382,Ciclo normal
-6.917422243671223,-8.6823657474082,-5.526293762191097,Ciclo normal
-6.139687956767042,-8.103233074680064,-4.601839049517923,Ciclo normal
-5.799614208269546,-7.850000295325011,-4.234892898795338,Ciclo normal
-5.966978830598151,-7.974626816905911,-4.411844738900037,Ciclo normal
-5.742937193798215,-7.8077962796675555,-4.158738140265787,Ciclo normal
-7.964426718886537,-9.462008012858357,-6.773238526224774,Ciclo normal
-7.9183975168459915,-9.427732789628307,-6.720380033219724,Ciclo normal
-7.9037373554336945,-9.416816234875162,-6.696098660328205,Ciclo normal
-7.794726567961665,-9.335642351899123,-6.567058429647041,Ciclo normal
-5.601022381435438,-7.702120724953033,-3.9896870349513125,Ciclo normal
-5.408421982274391,-7.558702616774349,-3.7842923721552624,Ciclo normal
-5.3715523599053805,-7.531247993141682,-3.745244745613807,Ciclo normal
-5.339231750743768,-7.507180750188079,-3.6960805127241674,Ciclo normal
-6.53494088339559,-8.39755452364693,-5.108034173861017,Ciclo normal
-6.307294217911458,-8.2280395318035,-4.851637406585978,Ciclo normal
-6.267433825387532,-8.198357857936236,-4.794474032716042,Ciclo normal
-6.173561785226514,-8.128456908686497,-4.681634504268226,Ciclo normal
-8.133123783627498,-9.587626735838462,-6.829077616022614,Ciclo normal
-8.318321474805863,-9.725532500171791,-7.011162674221112,Ciclo normal
-8.427165506151585,-9.806582211669788,-7.175723470092879,Ciclo normal
-8.165363998009818,-9.61163411607394,-6.901968217553197,Ciclo normal
-6.7329813532161,-8.545023535814234,-5.2975300235078295,Ciclo normal
-6.7466414034095425,-8.555195366439554,-5.303074199667131,Ciclo normal
-6.659298699402352,-8.490156426045148,-5.208991091946869,Ciclo normal
-5.709568902807335,-7.782948889830127,-4.093224918674956,Ciclo normal
-5.641496914645169,-7.732259712353917,-4.0004452099519945,Ciclo normal
-5.778561137649737,-7.834323320613529,-4.168356735079285,Ciclo normal
-7.770947675012387,-9.317935617430486,-6.524528286230449,Ciclo normal
-7.666048699338962,-9.239823557835956,-6.411089459889778,Ciclo normal
-7.725731087412889,-9.284265500376709,-6.48944339375711,Ciclo normal
-5.2799762802910415,-7.463056711727873,-3.587603839159108,Ciclo normal
-5.215492781771455,-7.415039670573596,-3.5658441294067234,Ciclo normal
-5.192159463317653,-7.397664730679057,-3.5371108557295026,Ciclo normal
-6.022745228495751,-8.016152750642929,-4.5053084138365875,Ciclo normal
-6.0702950622239085,-8.051560295732108,-4.560459714583688,Ciclo normal
-8.651552138951457,-9.97366966493062,-7.547086321762138,Ciclo normal
-8.775813742921265,-10.066199932300004,-7.680366115492307,Ciclo normal
-8.597374084672538,-9.933326472302058,-7.505179715695084,Ciclo normal
-8.654029827963697,-9.975514653396287,-7.548445605836717,Ciclo normal
-8.800152210154396,-10.084323349486796,-7.710911421517988,Ciclo normal
-7.865284765824372,-9.388182866689528,-6.6389464923618995,Ciclo normal
-8.012014195033109,-9.497443590686672,-6.81645656782087,Ciclo normal
-7.811093060133908,-9.347829510146862,-6.580763007724021,Ciclo normal
-7.8182861229667235,-9.353185758397968,-6.577164951510975,Ciclo normal
-7.9496559394089985,-9.451009087354931,-6.731421860455534,Ciclo normal
-7.407791762703899,-9.047514901421831,-6.103610264397072,Ciclo normal
-7.455190511329901,-9.082809944191924,-6.121328362540993,Ciclo normal
-7.433975545852697,-9.067012415016777,-6.145093428917965,Ciclo normal
-6.795088215906016,-8.591270839416461,-5.377049383677713,Ciclo normal
-6.904665143630201,-8.672866290240798,-5.499146715087657,Ciclo normal
-6.875566948498178,-8.651198586985487,-5.473930942125426,Ciclo normal
-7.057782105340558,-8.786883427253088,-5.700486031968468,Ciclo normal
-7.137274177160451,-8.846076467549878,-5.771221681271319,Ciclo normal
-6.470039869677481,-8.34922658166126,-5.038617512463438,Ciclo normal
-6.619176433738421,-8.460279750384727,-5.2133593219087855,Ciclo normal
-6.464063067417146,-8.344776010923031,-5.046927123829516,Ciclo normal
-6.568571767966342,-8.422597452072798,-5.152685833808687,Ciclo normal
-6.643188605383784,-8.478160192878805,-5.228640025212669,Ciclo normal
-5.71357091073805,-7.785928948088672,-4.11858495617002,Ciclo normal
-5.8574157512392215,-7.893041680828834,-4.322078855915724,Ciclo normal
-5.529069100016358,-7.64854137847766,-3.9346418797156337,Ciclo normal
-5.599217970660001,-7.700777087132504,-3.9824713691280964,Ciclo normal
-5.717780807547063,-7.789063808881558,-4.150979746198556,Ciclo normal
-8.081914163214513,-9.549493961284371,-6.872561071455306,Ciclo normal
-7.93067920514822,-9.436878236197524,-6.711250212188884,Ciclo normal
-7.983805628835249,-9.476438340475793,-6.767516754245102,Ciclo normal
-7.938849391321882,-9.44296209041259,-6.707389524700751,Ciclo normal
-7.919967186603334,-9.428901629818712,-6.708259784253392,Ciclo normal
-7.948656347213234,-9.45026475019196,-6.717960447601198,Ciclo normal
-7.60808842815961,-9.196663973943654,-6.273927047289201,Ciclo normal
-7.620229947759305,-9.205705045052776,-6.323437848296783,Ciclo normal
-7.746438376969741,-9.299684993529395,-6.459803650757223,Ciclo normal
-7.643354750770931,-9.222924717339362,-6.313540067044399,Ciclo normal
-7.630033963990202,-9.213005515740292,-6.305324838902842,Ciclo normal
-7.647866875353658,-9.226284629492433,-6.345081195790835,Ciclo normal
-7.306805203816901,-8.972316188213053,-6.01961822081544,Ciclo normal
-7.354209264644255,-9.007615186520523,-6.072784958369772,Ciclo normal
-7.42187878226219,-9.058004671128577,-6.123231912868926,Ciclo normal
-7.353738768239456,-9.007264835695668,-6.054129215830103,Ciclo normal
-7.30725494149783,-8.972651081244281,-5.976160594268866,Ciclo normal
-7.236261297616521,-8.919786316800609,-5.942079821528844,Ciclo normal
-7.067369697817328,-8.794022739816771,-5.5181293255431765,Ciclo normal
-7.169013420199269,-8.869710803065958,-5.639020332491028,Ciclo normal
-7.293476232499222,-8.962390892211033,-5.804542880199119,Ciclo normal
-7.210171604942916,-8.900358866968027,-5.692291909976259,Ciclo normal
-7.154583457686244,-8.858965664147055,-5.604223597423567,Ciclo normal
-7.180766656320615,-8.878462742291125,-5.692866422865178,Ciclo normal
-8.053183484251406,-9.528099924522223,-6.847501903449334,Ciclo normal
-8.026582596804472,-9.508291817517046,-6.842997072609198,Ciclo normal
-8.117186568752706,-9.575759234821472,-6.946892737712287,Ciclo normal
-8.127635471259174,-9.583539914324165,-6.928810059431575,Ciclo normal
-8.118123023543816,-9.576456557300297,-6.930402275941286,Ciclo normal
-7.972873812397411,-9.46829806359237,-6.742478478029396,Ciclo normal
-7.807140331095639,-9.344886146730573,-6.576223477163896,Ciclo normal
-7.808097289015991,-9.345598736666854,-6.581440544568069,Ciclo normal
-7.902373195096581,-9.415800425390664,-6.682608162501169,Ciclo normal
-7.923246485315053,-9.431343529532386,-6.675628989217234,Ciclo normal
-7.841748933616948,-9.370657125118393,-6.605323935945943,Ciclo normal
-7.9456959023250215,-9.448060282051491,-6.712194079502387,Ciclo normal
-9.52125659777487,-10.621287152210964,-8.537242931543274,Ciclo normal
-9.569332324358875,-10.657086304153644,-8.574935475034989,Ciclo normal
-9.552289558145267,-10.64439556350063,-8.57225170256198,Ciclo normal
-9.56594948127016,-10.654567300854026,-8.575619759036432,Ciclo normal
-9.762556011866993,-10.800968564316054,-8.805894677115578,Ciclo normal
-9.576301136697051,-10.662275566800327,-8.58746034366762,Ciclo normal
-9.571048379632755,-10.658364149086008,-8.598892468269757,Ciclo normal
-9.61844675549087,-10.693658918086914,-8.655579341499601,Ciclo normal
-9.49261232291642,-10.59995745387011,-8.475561394773404,Ciclo normal
-9.62480411240336,-10.698392866033307,-8.645392564420078,Ciclo normal
-9.572610888556623,-10.659527657127231,-8.59531951525977,Ciclo normal
-9.500968389680095,-10.606179722863013,-8.51459994978184,Ciclo normal
-9.23443707271631,-10.407709607267309,-8.215271043492558,Ciclo normal
-9.552198892565256,-10.644328050202201,-8.554089452198632,Ciclo normal
-9.290381439930275,-10.449368070093461,-8.272038223731094,Ciclo normal
-9.398742800407252,-10.53005836928671,-8.419039122604538,Ciclo normal
-8.680552458971238,-9.995264488053618,-7.558997438109494,Ciclo normal
-8.627532197516663,-9.955783435204166,-7.518026112400835,Ciclo normal
-8.639752272807444,-9.964883002513846,-7.5181828216728,Ciclo normal
-8.572842280492202,-9.91505908871298,-7.43422997942327,Ciclo normal
-8.612107653302013,-9.944297689423967,-7.48790986875989,Ciclo normal
-8.595829157504996,-9.932176056417624,-7.458083088240533,Ciclo normal
-8.555940159066967,-9.902473078611324,-7.427588639945742,Ciclo normal
-8.508966813264552,-9.867494806418783,-7.375478992202274,Ciclo normal
-8.500336124654988,-9.861068043116662,-7.3644624318451655,Ciclo normal
-8.458243363476383,-9.82972405369363,-7.325460162586244,Ciclo normal
-8.445321461731673,-9.820101877819976,-7.295452492810338,Ciclo normal
-8.424455819618395,-9.804564468394293,-7.272983540748613,Ciclo normal
-8.33152053454326,-9.735361059148232,-7.164226785504571,Ciclo normal
-8.390376937415846,-9.779187940704768,-7.235790089185298,Ciclo normal
-8.27994218141052,-9.696953710799344,-7.117369935827422,Ciclo normal
-8.302926120830065,-9.714068490808838,-7.135896536436257,Ciclo normal
-8.284358705433311,-9.700242434966418,-7.105461442394265,Ciclo normal
-8.360321119830177,-9.75680715129141,-7.204472328089959,Ciclo normal
-8.372738573713079,-9.766053694643414,-7.226208953508488,Ciclo normal
-8.343009717224751,-9.743916373836484,-7.209318781096965,Ciclo normal
-8.389396136665672,-9.778457596404571,-7.243773712466685,Ciclo normal
-8.463731802480533,-9.833810969570004,-7.33850810106246,Ciclo normal
-8.41651618769008,-9.79865229415093,-7.261123726783552,Ciclo normal
-8.332483577535715,-9.736078180294715,-7.192565695983556,Ciclo normal
-8.270619886439436,-9.690011949224893,-7.1055411958540695,Ciclo normal
-8.162523352341314,-9.609518855303167,-6.9757086030112605,Ciclo normal
-8.130716551978313,-9.585834212848836,-6.954268631946007,Ciclo normal
-8.187516578384495,-9.628129832095322,-7.004813607544304,Ciclo normal
-8.116140311175348,-9.574980148704103,-6.94236859133833,Ciclo normal
-8.167500746115593,-9.61322522597399,-6.99496462062905,Ciclo normal
-8.135056751649271,-9.589066102763852,-6.930848708983345,Ciclo normal
-8.148835417666682,-9.599326260161808,-6.9443301622577795,Ciclo normal
-8.087408380148517,-9.553585179570844,-6.9115624421147155,Ciclo normal
-8.12649558338266,-9.582691107262125,-6.951919700134882,Ciclo normal
-8.142213922204764,-9.594395624237077,-6.955859574418325,Ciclo normal
-8.724958768951693,-10.028331240789738,-7.625873869349843,Ciclo normal
-8.662341458710472,-9.981703833227627,-7.536851049000094,Ciclo normal
-8.64364075441633,-9.967778524783956,-7.5231722642970436,Ciclo normal
-8.630236658285096,-9.957797287181938,-7.502934060358563,Ciclo normal
-8.539923997293455,-9.890546790269454,-7.397505839305268,Ciclo normal
-8.4140893650152,-9.796845182859425,-7.259681439348167,Ciclo normal
-8.556121695458796,-9.90260825802478,-7.40956732500093,Ciclo normal
-8.529746507528014,-9.882968215628607,-7.393905423566868,Ciclo normal
-8.508499832529482,-9.86714707348723,-7.37804184275533,Ciclo normal
-8.454943705293475,-9.827266993425445,-7.27452866967165,Ciclo normal
-8.481224077842159,-9.846836432342819,-7.341759188772496,Ciclo normal
-8.547904801748983,-9.89648962329423,-7.412044873164203,Ciclo normal
-8.516321278956232,-9.872971242004722,-7.3673345504916234,Ciclo normal
-8.495116757922101,-9.857181489437659,-7.3667389665362455,Ciclo normal
-8.508288217068804,-9.866989495970692,-7.343878639389931,Ciclo normal
-8.458311531077113,-9.829774814073662,-7.301916447984255,Ciclo normal
-8.554519309148093,-9.901415055717399,-7.428864382192667,Ciclo normal
-8.641251570488832,-9.96599944082123,-7.504793335109892,Ciclo normal
-8.262939504047624,-9.684292822817863,-7.081660786126741,Ciclo normal
-8.331666164890754,-9.735469501453066,-7.124949611254438,Ciclo normal
-8.713979920807214,-10.020155941887614,-7.599335390746308,Ciclo normal
-8.91137177854098,-10.16714198490222,-7.833310417601246,Ciclo normal
-8.939202510012988,-10.187865884887035,-7.852953612405688,Ciclo normal
-8.786853420448688,-10.074420527272222,-7.682723737409141,Ciclo normal
-8.661719136693016,-9.981240426827952,-7.529498145591021,Ciclo normal
-8.668991928285223,-9.986656044584286,-7.496759033922188,Ciclo normal
-8.579947837819303,-9.92035017697937,-7.425440636996269,Ciclo normal
-8.533172922523063,-9.885519664206264,-7.414033353567811,Ciclo normal
-8.642985613136547,-9.967290679821156,-7.4904913612744295,Ciclo normal
-8.565140716015812,-9.909324189176886,-7.406809207923772,Ciclo normal
-8.625021087039924,-9.95391355975308,-7.496040173438133,Ciclo normal
-8.612015726057395,-9.944229236642032,-7.48445927168284,Ciclo normal
-8.229967235197739,-9.6597403248198,-7.0246368906944925,Ciclo normal
-8.26732366642924,-9.687557449182586,-7.088298007643745,Ciclo normal
-8.340198521117541,-9.741823042394268,-7.152608350396922,Ciclo normal
-8.29638402819498,-9.709196981436538,-7.109262315216085,Ciclo normal
-8.369545663587152,-9.763676123348736,-7.192773460084203,Ciclo normal
-8.36295236456524,-9.758766483593849,-7.178788263481836,Ciclo normal
-8.317310679081817,-9.724779820391472,-7.133416139288359,Ciclo normal
-8.373614398684476,-9.766705869690385,-7.181295202044127,Ciclo normal
-8.757823244552107,-10.052803472125984,-7.660395550153356,Ciclo normal
-8.672859258676363,-9.989535816797783,-7.5477325205709125,Ciclo normal
-8.662873608623455,-9.982100093794266,-7.556910205813361,Ciclo normal
-8.697827791607098,-10.008128406549897,-7.567200881587594,Ciclo normal
-8.638111504399186,-9.963661219323543,-7.535481850357946,Ciclo normal
-8.682753562861658,-9.99690351993996,-7.58458469191609,Ciclo normal
-8.704523229626426,-10.013114103256617,-7.591918991823969,Ciclo normal
-7.868486099648865,-9.390566710559138,-6.654699840591929,Ciclo normal
-8.821454044361118,-10.10018556566222,-7.753614284730726,Ciclo normal
-7.313393892118425,-8.977222394410454,-5.913483139362933,Ciclo normal
-7.275866882592161,-8.949278251636082,-5.909104914909961,Ciclo normal
-7.350059856805674,-9.004525368099015,-5.96479878031718,Ciclo normal
-7.327701903952991,-8.987876723944975,-5.906672131667811,Ciclo normal
-7.204040929550924,-8.895793715893541,-5.804210038038305,Ciclo normal
-7.411518602304349,-9.05029005829392,-6.043450367195827,Ciclo normal
-7.302574387657687,-8.969165749839592,-5.9701452336618015,Ciclo normal
-7.347002223378289,-9.002248529461719,-6.002367571654479,Ciclo normal
-7.286588941167112,-8.957262334015024,-5.932981488434822,Ciclo normal
-7.259907641896754,-8.937394349728725,-5.91501332298398,Ciclo normal
-8.428109857205095,-9.807285414038311,-7.224581156214227,Ciclo normal
-8.309896129256144,-9.719258643757973,-7.150003753422154,Ciclo normal
-8.2452053149634,-9.67108722134332,-7.071652563668161,Ciclo normal
-8.247050854472073,-9.672461485434688,-7.072308440897302,Ciclo normal
-8.223412907516087,-9.654859704748848,-7.047100547748539,Ciclo normal
-8.182274323478529,-9.624226235005874,-6.991486287940846,Ciclo normal
-6.7116812338206255,-8.529162598000298,-5.264592717123489,Ciclo normal
-6.677432203750086,-8.50365937308919,-5.270640545539717,Ciclo normal
-6.661933347594571,-8.492118292561706,-5.23217798031133,Ciclo normal
-6.663409232620316,-8.493217296756296,-5.23016489981645,Ciclo normal
-6.5628515048227065,-8.41833791080954,-5.125020290039703,Ciclo normal
-6.511480046342426,-8.380084627447628,-5.036604313864313,Ciclo normal
-6.359826730969505,-8.267157383480104,-4.869768662023193,Ciclo normal
-6.420874071991801,-8.31261572341298,-4.938562616081298,Ciclo normal
-6.482055574011824,-8.358173965194698,-4.99649540087426,Ciclo normal
-6.383974772855044,-8.285139000331071,-4.901567637463279,Ciclo normal
-7.1808430225008575,-8.87851960766519,-5.7414325978162735,Ciclo normal
-7.144810394964705,-8.851688242846652,-5.710082485430068,Ciclo normal
-7.129362582216154,-8.840185171118923,-5.709260988825471,Ciclo normal
-7.138023312536745,-8.846634304319895,-5.706034379154318,Ciclo normal
-7.122076260373298,-8.8347594785554,-5.679699559842636,Ciclo normal
-7.20906011049342,-8.899531202843528,-5.780418375495441,Ciclo normal
-7.002480074125404,-8.745703278355982,-5.609823386983533,Ciclo normal
-7.052738710026798,-8.783127909316313,-5.669672692924217,Ciclo normal
-7.00373273911505,-8.746636063818013,-5.6003656363442795,Ciclo normal
-6.944737946564851,-8.70270613425145,-5.556789850162376,Ciclo normal
-6.928999080520699,-8.690986332453596,-5.53381385537581,Ciclo normal
-7.025425686569727,-8.762789517606913,-5.623039535851089,Ciclo normal
-7.2947441374918585,-8.963335026011865,-5.935184336942083,Ciclo normal
-7.278577511133425,-8.951296696267532,-5.9075444499728835,Ciclo normal
-7.325119421989903,-8.985953702481455,-5.927513303094433,Ciclo normal
-7.305162331645275,-8.971092838547724,-5.950851023021598,Ciclo normal
-7.378038126063304,-9.025359129242474,-6.024835942026851,Ciclo normal
-7.399757461403242,-9.04153223276635,-6.0448882231189645,Ciclo normal
-8.155873750452937,-9.604567290182384,-6.962405124902519,Ciclo normal
-8.144963862532869,-9.596443342105252,-6.954990241005919,Ciclo normal
-8.122301558887077,-9.579568065353243,-6.926260056253819,Ciclo normal
-8.117291360063305,-9.575837266710636,-6.920625829231936,Ciclo normal
-8.165961788380258,-9.612079255196308,-6.965955833050811,Ciclo normal
-6.510454129957336,-8.379320688262137,-5.058463639404966,Ciclo normal
-6.4610009891730265,-8.342495862570342,-4.982873239409675,Ciclo normal
-6.437683443424012,-8.325132666966478,-4.993583273762302,Ciclo normal
-6.3970180234715395,-8.294851536707503,-4.9337400938323555,Ciclo normal
-6.544306096529344,-8.404528243341995,-5.105942643383872,Ciclo normal
-5.782273219084579,-7.837087487789717,-4.188923531912449,Ciclo normal
-5.974974585071714,-7.9805807817073555,-4.385408988254503,Ciclo normal
-5.967158262458294,-7.974760429185212,-4.393252082009828,Ciclo normal
-5.85116255863536,-7.888385298665119,-4.253858677532096,Ciclo normal
-5.8263152450178035,-7.869882975897301,-4.242646975766808,Ciclo normal
-5.884858384487327,-7.913476584428966,-4.306454172036241,Ciclo normal
-7.169362120168151,-8.869970459291979,-5.727650707207261,Ciclo normal
-7.089362477072544,-8.810399460638349,-5.645785162595735,Ciclo normal
-7.251148667695723,-8.93087206009418,-5.798183053588584,Ciclo normal
-7.044285859595531,-8.776833571984355,-5.589308508675225,Ciclo normal
-7.107748415206079,-8.824090380398754,-5.687498957050041,Ciclo normal
-7.2088577074352065,-8.899380485266805,-5.8065521600573735,Ciclo normal
-8.139815784619024,-9.592609873057718,-6.933505477395834,Ciclo normal
-8.051886099107943,-9.527133838566835,-6.834978812098076,Ciclo normal
-8.112462978281984,-9.5722418564634,-6.904098239708935,Ciclo normal
-8.110737004686312,-9.570956626042014,-6.901874029956232,Ciclo normal
-8.090983292640107,-9.556247205394879,-6.899161648127562,Ciclo normal
-8.019427627423578,-9.502963935156343,-6.823488314831011,Ciclo normal
-6.53380911984825,-8.396711766346305,-5.074087032261454,Ciclo normal
-6.517618962694474,-8.384655914958465,-5.039669659061243,Ciclo normal
-6.455783841411743,-8.33861096155729,-4.992661782918977,Ciclo normal
-6.463432299196506,-8.344306315179026,-5.020548889077209,Ciclo normal
-5.849094991723707,-7.8868457040455,-4.25099616173695,Ciclo normal
-5.715002307625111,-7.7869948245658565,-4.085605804168014,Ciclo normal
-5.670214911650208,-7.753644303656969,-4.059511243494697,Ciclo normal
-5.6409117190816325,-7.73182395188116,-4.015907888693948,Ciclo normal
-5.723895085263029,-7.793616749336253,-4.108637007333755,Ciclo normal
-5.744341747230733,-7.808842167415114,-4.148188202403471,Ciclo normal
-8.236814584488833,-9.664839140749763,-7.003265173244591,Ciclo normal
-7.904461630188075,-9.417355559428808,-6.629365854713012,Ciclo normal
-7.796135928645318,-9.336691819402208,-6.500901407367505,Ciclo normal
-7.854450629451183,-9.38011532641297,-6.5541061775225,Ciclo normal
-7.883044063239915,-9.401407164625047,-6.60392670764859,Ciclo normal
-7.888690275940763,-9.405611565128888,-6.599726948736767,Ciclo normal
-8.134591899466683,-9.588719954845573,-6.90902067348017,Ciclo normal
-7.683847316901432,-9.253077135044204,-6.3538055942411,Ciclo normal
-7.634445455790023,-9.216290492613442,-6.294997992885693,Ciclo normal
-8.499792364961753,-9.8606631374366,-7.362917322613329,Ciclo normal
-8.337543625243196,-9.739846098489641,-7.142774130885025,Ciclo normal
-8.26113418758248,-9.682948510446444,-7.08158312391476,Ciclo normal
-8.262301801038157,-9.683817963112379,-7.076620287252294,Ciclo normal
-8.29002126675937,-9.70445900940117,-7.106041500721809,Ciclo normal
-8.301347256643924,-9.712892804050746,-7.100564889458021,Ciclo normal
-6.369180276780237,-8.274122415167701,-4.895307259593477,Ciclo normal
-6.277005298760211,-8.205485167351485,-4.79515284247516,Ciclo normal
-6.01622969938252,-8.011301021991985,-4.436611443287186,Ciclo normal
-5.996752342878133,-7.996797388148353,-4.444520720640489,Ciclo normal
-6.029769430660509,-8.021383257990628,-4.5150127487493625,Ciclo normal
-6.052300973084191,-8.038161163223874,-4.530479787843432,Ciclo normal
-7.413815878822773,-9.052000704149783,-6.132246203263639,Ciclo normal
-7.0783084106451195,-8.802168151727244,-5.713454876845549,Ciclo normal
-6.923717594441518,-8.687053522437434,-5.523848460642119,Ciclo normal
-6.935957478872441,-8.696167839766167,-5.550673517487666,Ciclo normal
-6.933652660839038,-8.69445157822269,-5.549006483076598,Ciclo normal
-7.001776973908811,-8.745179721247112,-5.6165172961129715,Ciclo normal
-7.053127942034279,-8.78341774735093,-5.697599373436708,Ciclo normal
-6.961213553586395,-8.714974543447402,-5.572156854610291,Ciclo normal
-6.909473599868202,-8.676446862935256,-5.501748020225916,Ciclo normal
-6.863516153887844,-8.64222507367236,-5.450233574855831,Ciclo normal
-6.859806868155353,-8.639462988185956,-5.455536854304359,Ciclo normal
-8.809357797129326,-10.091178205700349,-7.729368962672482,Ciclo normal
-8.76278936074455,-10.056501445156195,-7.69021126153155,Ciclo normal
-8.711987046425634,-10.018671966198726,-7.6302293965403765,Ciclo normal
-8.762568754290486,-10.056337172576596,-7.695799005740186,Ciclo normal
-8.82760013582363,-10.104762196507057,-7.76865049933411,Ciclo normal
-8.840754785798907,-10.11455768640946,-7.764190048682459,Ciclo normal
-8.720519592901566,-10.025025648926418,-7.649679706076096,Ciclo normal
-7.6545109681921195,-9.231232092238656,-6.375836090117267,Ciclo normal
-7.75990174331892,-9.309710365745094,-6.510896697054792,Ciclo normal
-7.881853324054925,-9.400520491611859,-6.667372841375883,Ciclo normal
-7.923151856338136,-9.431273064932494,-6.707730014347169,Ciclo normal
-7.646687234345997,-9.22540622064412,-6.39494746595711,Ciclo normal
-7.676458967941802,-9.2475754688021,-6.395131812821419,Ciclo normal
-6.756894330407408,-8.562830114145836,-5.352144697676693,Ciclo normal
-6.950232223844985,-8.706797397280877,-5.571835156663919,Ciclo normal
-6.935272242154363,-8.69565758454844,-5.547550841754092,Ciclo normal
-6.9910017272040985,-8.737156032905501,-5.634712666572089,Ciclo normal
-6.769787899126326,-8.572431191405549,-5.361862544205511,Ciclo normal
-6.878003449371582,-8.653012904940269,-5.478946343908142,Ciclo normal
-7.205023871314479,-8.89652565444202,-5.887477912334531,Ciclo normal
-8.043470649743007,-9.520867351333711,-6.8437821672951,Ciclo normal
-7.841242925367593,-9.370280330717062,-6.607623003212583,Ciclo normal
-7.960871664848336,-9.45936077446474,-6.7514506557880445,Ciclo normal
-8.052211786868758,-9.5273763589727,-6.872721245236196,Ciclo normal
-8.002648382339538,-9.490469424124644,-6.788449076820837,Ciclo normal
-7.836483046178439,-9.366735930341061,-6.612839906012675,Ciclo normal
-7.885025020511398,-9.402882266288927,-6.657917499048061,Ciclo normal
-7.826465315700539,-9.359276319235383,-6.614181171851106,Ciclo normal
-7.386512982971045,-9.031669853578041,-6.082220439424947,Ciclo normal
-7.48081903504172,-9.101893988984624,-6.185167242391993,Ciclo normal
-7.234425945035979,-8.91841963837144,-5.883262128753634,Ciclo normal
-7.23910818440629,-8.921906224881203,-5.909070809766065,Ciclo normal
-5.834001640061575,-7.875606579026788,-4.2780718900592225,Ciclo normal
-6.097984790218945,-8.07217919630149,-4.591906381605472,Ciclo normal
-6.219549249240497,-8.162701049753542,-4.717359313104066,Ciclo normal
-6.157614623255877,-8.116582001572812,-4.661697933962336,Ciclo normal
-5.878732804031436,-7.908915227469346,-4.32654271871958,Ciclo normal
-5.811289482173757,-7.858694180276505,-4.248908732933769,Ciclo normal
-7.521270043451526,-9.132015460909207,-6.214342229717755,Ciclo normal
-6.409764230314586,-8.304342882179432,-4.935891438079952,Ciclo normal
-6.878867682186971,-8.653656447953646,-5.489371065246011,Ciclo normal
-7.743483201585863,-9.297484449296459,-6.481796010067258,Ciclo normal
-8.329236605381057,-9.73366035220992,-7.166611554889702,Ciclo normal
-7.466784178959879,-9.091443062306187,-6.179404122329261,Ciclo normal
-8.028034369570413,-9.50937286679918,-6.824312353633233,Ciclo normal
-6.987468143881005,-8.73452478258866,-5.615876112872298,Ciclo normal
-7.260830395694008,-8.9380814698629,-5.950335481589383,Ciclo normal
-7.369172216941935,-9.01875721147105,-6.086296554915073,Ciclo normal
-7.796208401753496,-9.33674578583732,-6.569748730097278,Ciclo normal
-5.590921751979631,-7.694599384507028,-3.940374478004729,Ciclo normal
-5.675660811605419,-7.757699542776253,-4.073044032677654,Ciclo normal
-6.20635468805792,-8.152875841419121,-4.656600361186244,Ciclo normal
-7.972528685491276,-9.468041068006034,-6.737801435808032,Ciclo normal
-8.08447600865483,-9.55140161601256,-6.885798124161689,Ciclo normal
-8.109087267481476,-9.569728164350538,-6.920812273528529,Ciclo normal
-7.913598283425143,-9.42415908447256,-6.669366639833209,Ciclo normal
-6.8996723078057896,-8.669148420984502,-5.535375410741638,Ciclo normal
-7.06308904056721,-8.790835187763037,-5.705714161394757,Ciclo normal
-7.0362415666945965,-8.770843463261718,-5.661775698761404,Ciclo normal
-7.132789706046943,-8.842737147368107,-5.7960610202245055,Ciclo normal
-7.09947179971466,-8.817927274780752,-5.733963594470142,Ciclo normal
-7.246185561798945,-8.927176328905352,-5.922936136466879,Ciclo normal
-7.269586119838591,-8.944601339375296,-5.932482470467885,Ciclo normal
-8.124493799596916,-9.581200497309252,-6.958329481258851,Ciclo normal
-7.914826190091075,-9.425073433910827,-6.674643161318242,Ciclo normal
-8.064071459238827,-9.536207555300841,-6.894313303263173,Ciclo normal
-6.039002013211093,-8.028258215423396,-4.473874959295845,Ciclo normal
-6.465801393151218,-8.346070439165441,-5.0241856440768204,Ciclo normal
-6.492707494347391,-8.366105819540728,-5.078727119117206,Ciclo normal
-6.513558783286792,-8.381632539763993,-5.081074013301685,Ciclo normal
-5.729451891476401,-7.797754573783797,-4.1195313332575445,Ciclo normal
-6.2199417255152705,-8.162993303593042,-4.679965192141311,Ciclo normal
-5.957592744625879,-7.967637554583034,-4.400341265031765,Ciclo normal
-5.853732552330555,-7.890299020752524,-4.2959256086241915,Ciclo normal
-5.810033206388217,-7.857758706107895,-4.208977395373355,Ciclo normal
-7.935914130425723,-9.440776375301832,-6.710766672384037,Ciclo normal
-8.115198396647918,-9.57427876068272,-6.923005915138038,Ciclo normal
-7.709007455074798,-9.271812401026821,-6.4608718593555885,Ciclo normal
-7.958104968369651,-9.457300579299735,-6.76217751994153,Ciclo normal
-8.066080348540607,-9.537703456307003,-6.900968097033598,Ciclo normal
-7.653467035355996,-9.230454737234375,-6.389731926428277,Ciclo normal
-7.87461462830561,-9.395130263213138,-6.653530807329772,Ciclo normal
-7.985067169604829,-9.477377735243834,-6.7648973626620466,Ciclo normal
